,ID,z_elaboration,z_flexibility,z_originality,fluency,z_fluency,creativity_score
21,kPEmVDSW,-0.3698246446878766,0.27253947851165294,0.26062246950717627,4.0,-0.24874611984220146,-0.02135220412781222
22,L5mX7ray,0.5336041301925079,-0.38673790120714185,-0.5755015343499468,4.0,-0.24874611984220146,-0.16934535630169556
23,m6KNrYOy,-0.5203961071679407,-0.44933342136322063,-0.012208348946549458,1.0,-1.5610963383200236,-0.6357585539494336
24,MWkWuW3u,-0.5203961071679407,0.070672559998428,-0.018825503484887398,3.0,-0.6861961926681421,-0.28868631083063556
25,NEHDYmro,0.06515958025453067,0.15612832033090143,-0.2808572602546639,8.0,1.5010541714615613,0.3603712029480824
26,O9FeIQhN,0.3579374239657664,-0.8315151860125445,0.5285959637277883,5.0,0.18870395298373924,0.060930538666187355
27,Ondj7mVH,-0.896824763368101,0.02550133473272237,-0.20130095890130728,3.0,-0.6861961926681421,-0.439705145051207
28,Ot28FUYH,-0.5203961071679407,0.34615457478722245,0.22911400093694975,4.0,-0.24874611984220146,-0.048468412821492494
29,OuzOcDkX,0.2324612052323797,-0.3536588619054511,0.41273175010879415,4.0,-0.24874611984220146,0.01069699339838033
30,Q9sGDcdr,-0.19774297328208917,-0.19451801746513456,0.20024944498631608,6.0,0.6261540258096799,0.10853562001219307
31,qgPJerbc,1.3617471738328604,-1.8426641128668175,-1.7782438699648793,1.0,-1.5610963383200236,-0.955064286829715
32,qMcwUIGM,-0.2192531822078126,0.5686414792119004,0.08829916487979506,4.0,-0.24874611984220146,0.04723533551042036
33,QpnPVP2Q,-0.14396745096778052,-0.727542207528034,0.6200729505241679,3.0,-0.6861961926681421,-0.2344082251599472
34,qyV1HDmQ,-1.2732534195682612,0.10354236745897999,0.6238565846691538,0.0,-1.9985464111459643,-0.636100219646523
35,R3IPuMaE,0.2324612052323798,-0.3536223166400483,0.27835825526684943,4.0,-0.24874611984220146,-0.022887243995755133
36,rt1cQJHC,0.4834136426991531,-0.7326095819233958,0.36027640958173146,5.0,0.18870395298373924,0.074946105835307
37,SG89f5RZ,0.12491016060376249,-0.22492986837603599,0.07751547866979895,6.0,0.6261540258096799,0.15091244917680136
38,ShSCD4SA,-0.06868171972774847,-0.15306639243457235,0.5139134061674422,4.0,-0.24874611984220146,0.010854793540729976
39,tLD4uJLr,-1.0223009821014877,0.23893051811567587,-0.5743938222635308,2.0,-1.1236462654940829,-0.6203526379358564
40,upWtM3XV,-0.23807461501782062,0.08898348164269415,-0.08672776542430341,7.0,1.0636040986356206,0.20694629995904767
41,vUbFxArB,0.2324612052323797,0.8492101564133683,-0.08157639721992493,2.0,-1.1236462654940829,-0.03088782526706496
42,vWWuV7Rl,0.42067553333245983,0.20547840508389784,0.42263747385782613,3.0,-0.6861961926681421,0.0906488049015104
43,WjInz2pD,-0.6709675696480047,-0.030577639263153024,0.3103084448340899,4.0,-0.24874611984220146,-0.15999572097981735
44,X4xdkpC1,-0.5203961071679407,0.5107823815436415,-0.46292092796712464,3.0,-0.6861961926681421,-0.2896827115648915
45,xgoSH35r,-0.06868171972774853,0.08556652563736822,-0.02761067331478334,9.0,1.938504244287502,0.4819445942205846
46,XVKZEeYJ,0.9853185176327002,0.7174990871109953,-0.43329424566857966,3.0,-0.6861961926681421,0.14583179160174342
47,Y4UsUD3D,-0.17818823789506782,0.006353735728797655,0.27083593952090546,10.0,2.3759543171134427,0.6187389386170195
48,YEdpkYEK,-0.1977429732820892,-0.45025935097994363,-0.28589827239246973,5.0,0.18870395298373924,-0.18629916091769086
49,ykbFpiv8,-0.06868171972774846,0.4038135284389449,-0.12819720637385873,4.0,-0.24874611984220146,-0.010452879376215932
50,zGttpJxf,-0.4128450625393235,0.16593228973536464,0.575635434244757,6.0,0.6261540258096799,0.23871917181261954
